#volt Paschen_fac density pressure mean standard_deviation spread N_less
0.024133370346941005 2.8940890175482776 1.0740253065640713e-06 0.006385287360839826 0.0005250548481779217 0.00014865735469385467 0.2831272870057952 7353.0
0.018380965010042306 1.7930187065046055 1.398048349856196e-06 0.00831166677695709 0.00033969205570946596 0.0001259828307124136 0.3708736445110304 9303.0
0.0018187669052501746 1.278120090089457 7.36968287270623e-08 0.00043814184463708073 0.007981764054088883 0.0006718784059766101 0.08417668092211038 26.0
0.01092214362865421 2.7910605738948817 3.9010714907431245e-07 0.002319262156239395 0.0009391044296489092 0.0007366710951837817 0.7844400174527889 8097.0
0.03172427626282329 1.9066586402770729 2.5580612582139753e-06 0.015208166996159428 0.0003205176615376115 0.0001222082077522325 0.3812838492767171 9513.0
0.01709054778884586 1.9017273245143802 1.182296260859426e-06 0.007028979042761061 0.0003661130208599335 0.00013130006929457859 0.3586326129187604 8808.0
0.030575093595370893 1.7939193364537465 2.6348199468844683e-06 0.015664512188034198 0.00029978007204485953 0.00012137943622104673 0.40489494646222957 10068.0
0.03676768106866196 2.0012342919299444 2.888839961361867e-06 0.017174710111611823 0.00032656363918413806 0.00012609323264407339 0.3861214707157698 9545.0
0.035799145285556604 2.6374593724745665 1.9885349515922433e-06 0.011822223382808831 0.00044253415602179045 0.00013840657313049943 0.31275907463216074 7823.0
0.04098372165880857 2.4877651063735993 2.526970498839269e-06 0.015023326441974235 0.00040184857935411384 0.00013559725447595167 0.33743370374456827 8256.0
0.006895592295604157 1.3928359231510876 5.397310558672577e-07 0.0032088051074952418 0.00031682585258588315 0.00012879992141990863 0.40653223330313415 9325.0
0.021496947017431062 1.319508695570049 2.4925588533113716e-06 0.014818742579832365 0.0002251538318891787 0.00010751763016117194 0.47752964832547196 9704.0
0.007343819815931362 1.729991940898812 4.3703897744678176e-07 0.002598280917432761 0.0003907007327544148 0.0003075367935197439 0.787141583665916 8379.0
0.023882186221159427 2.7266383028466574 1.1440117803540269e-06 0.006801370430567842 0.0004956866659144323 0.00014612714886652603 0.2947974172291961 7414.0
0.0268290931417475 1.9361324110674798 2.0403433540316143e-06 0.012130234316312554 0.0003373808066545932 0.00012753666948890407 0.3780199317013156 9263.0
0.030401228262185578 2.9847607271955567 1.3866640906258235e-06 0.00824398516263017 0.0005138846026758113 0.00014964417005016906 0.2912018948825626 7407.0
