#acc_paschen_factor density_factor volt density pressure N_great N_less
2.666006711929793 0.04061016610319061 0.09595180858147442 6.497626576510498e-06 0.03862964177927812 0 8604
1.0331504697781682 0.020676332408638823 0.02121151340649605 3.308213185382212e-06 0.019667964721578512 0 1548
1.6082344751612432 0.04547802120222845 0.06367222299985191 7.276483392356552e-06 0.0432600955979462 0 10624
1.7600182154852653 0.02863696225662766 0.04729901645239365 4.581913961060426e-06 0.027240361214216285 0 10431
2.0940040345894433 0.03761804193021746 0.07067327854792188 6.018886708834795e-06 0.03578344103566702 0 9683
1.0146255951890177 0.023292954158131124 0.02297896074939834 3.72687266530098e-06 0.02215697598535697 0 766
1.7174942655314744 0.027538536479939937 0.044680417968537445 4.406165836790391e-06 0.026195504757171695 0 10478
1.1058685757401714 0.03424362058494102 0.03449797235613974 5.478979293590564e-06 0.03257358743769965 0 404
1.6811092997151953 0.028119514480189428 0.04449885822031153 4.499122316830309e-06 0.02674814893927752 0 10495
1.744672715398599 0.030481955201223772 0.04938753650939925 4.877112832195804e-06 0.028995375373822095 0 10607
2.0417808025025614 0.039243116065691364 0.07140093142359848 6.278898570510618e-06 0.03732926164518171 0 9825
1.7430126620688715 0.02446621833689938 0.04111076068769671 3.914594933903901e-06 0.02327302103730557 0 10640
2.684356079918887 0.03395133330267234 0.08314133837450693 5.432213328427575e-06 0.03229555476524056 0 8572
2.2653812355265583 0.032521783377508336 0.06768746663369847 5.203485340401334e-06 0.030935722811479088 0 9270
1.7174942655314744 0.027538536479939937 0.044680417968537445 4.406165836790391e-06 0.026195504757171695 0 10478
1.5784069634155622 0.026647962245971955 0.03995707448920301 4.263673959355513e-06 0.025348363094450564 0 10880
1.372041984930956 0.020367009609173987 0.027822652256055503 3.2587215374678382e-06 0.019373727340053708 0 9738
2.675526931820691 0.02488214134592372 0.063991046924764 3.981142615347796e-06 0.023668659824045413 0 8171
1.2032534903272556 0.034974850448530166 0.03820535723323055 5.595976071764827e-06 0.033269155823629985 0 1650
2.3451702162473707 0.021050599788334363 0.048863648231991214 3.3680959661334983e-06 0.02002397938969315 0 8719
1.152552065287153 0.03920778932984525 0.04027418887499329 6.27324629277524e-06 0.037295657765121254 0 404
1.457333712646951 0.04077819593058146 0.05263307874038293 6.5245113488930345e-06 0.0387894769305023 0 8245
1.1354989876608905 0.026438551017725735 0.028557501757237414 4.230168162836118e-06 0.025149164679178028 0 1871
2.241177280516813 0.025910245063103236 0.055429905491034874 4.145639210096518e-06 0.02464662377045411 0 9291
1.060444484403623 0.020240514436019423 0.02139427421672398 3.238482309763108e-06 0.019253401232217755 0 2147
1.176043671026646 0.02124265228148604 0.024687577051962502 3.398824365037767e-06 0.020206665641072055 0 4423
1.0535617904785037 0.030977477653723842 0.030227335601029096 4.956396424595815e-06 0.029466731604797052 0 324
2.3809697729714 0.02339944639805533 0.05412695348469793 3.743911423688853e-06 0.022258274686526816 0 8727
1.34288155457113 0.02780160905313013 0.0352118271868906 4.448257448500821e-06 0.026445747497830952 0 7429
1.6250688252174592 0.0326006845850687 0.04865387489054295 5.2161095336109925e-06 0.03101077607218885 0 10641
1.6621678732277043 0.023878152214334515 0.038423545174223236 3.820504354293523e-06 0.022713634414766613 0 10684
1.0331504697781682 0.020676332408638823 0.02121151340649605 3.308213185382212e-06 0.019667964721578512 0 1548
1.033150479778168 0.020676332408638823 0.021211513611805087 3.308213185382212e-06 0.019667964721578512 0 1548
1.0331504697781682 0.020676342408638824 0.02121152183536949 3.3082147853822123e-06 0.019667974233886762 0 1548
