#acc_paschen_factor density_factor volt density pressure N_not_eqm N_less_eqm N_eqm
2.6080695421683853 0.012249842950091763 0.03499110845928314 1.9599748720146822e-06 0.011652428207558647 6964 6964 1074
1.891905234541878 0.014045137680257667 0.028340121771711805 2.247222028841227e-06 0.013360167893683347 9453 9453 53
1.1173740378828143 0.01670991251175236 0.0192720936104037 2.6735860018803777e-06 0.01589498385334987 4939 4939 0
1.106659818066308 0.019230768524103457 0.02140901990413361 3.0769229638565533e-06 0.018292899796043136 3568 3568 0
2.417399515008876 0.013199098868188546 0.03444051560132379 2.1118558189101675e-06 0.01255538969704779 7639 7639 594
2.5429320334098353 0.012435051291399333 0.03453106670979945 1.9896082066238934e-06 0.011828604090736916 7177 7177 883
2.8659387999078696 0.015501807351019532 0.04650408907363172 2.4802891761631253e-06 0.014745796985405995 6260 6260 1376
2.103392448361779 0.01322757580554074 0.03001898816783709 2.116412128886519e-06 0.012582477837640247 8547 8547 177
1.7301527625815407 0.014332277618195836 0.02634482237846677 2.293164418911334e-06 0.013633304253551724 10137 10137 13
2.0785098452298088 0.017595274536919718 0.03739094995973159 2.815243925907155e-06 0.016737167502396906 9065 9065 93
2.689313316010997 0.01969097402886573 0.053044762576433736 3.150555844618517e-06 0.01873066145770799 7405 7405 742
2.162181309622828 0.01710987820873947 0.038018460207331094 2.7375805133983153e-06 0.016275443553006152 8915 8915 137
2.4400053544188127 0.01601049230830532 0.04064513409130095 2.5616787693288516e-06 0.015229673796658768 7951 7951 451
1.4041516373274208 0.019327877249721105 0.027276524610904292 3.0924603599553773e-06 0.018385272609163873 10044 10044 1
1.7117097249690216 0.010952367649955986 0.020995181217345765 1.752378823992958e-06 0.010418229708238337 9861 9861 23
1.0492609430192963 0.01721729926762644 0.018543961620169348 2.7547678828202307e-06 0.01637762577540362 2981 2981 0
2.1647764559234597 0.019572716470013407 0.04248827328202066 3.1316346352021454e-06 0.018618171222515426 9108 9108 131
2.2243655115673207 0.010253168614401483 0.02588500264869812 1.6405069783042374e-06 0.009753130033263967 8051 8051 470
2.249738053650697 0.01572419593538306 0.03693011077344755 2.5158713496612897e-06 0.014957339861835863 8548 8548 245
2.148385440961891 0.013828465742436702 0.03178030913541473 2.2125545187898724e-06 0.01315406286765667 8574 8574 205
1.2630922290531021 0.0035179082719313647 0.006449924471642542 5.628653235090185e-07 0.0033463427854925985 9603 9603 115
1.0876114200413705 0.01787399805016156 0.019818099166470753 2.85983968802585e-06 0.01700229789966333 3660 3660 0
2.910239277400115 0.018171481462309 0.053749534025308555 2.90743703396944e-06 0.01728527329103042 6541 6541 1260
2.8305837636367035 0.013690379669127043 0.04153381244713772 2.190460747060327e-06 0.013022711138311235 6291 6291 1461
2.574889501109288 0.012775763482526247 0.03573355988762096 2.0441221572041996e-06 0.012152700029168241 6984 6984 943
1.0042889934394603 0.004313507547899415 0.005970733758162637 6.901612076639065e-07 0.004103141340622964 9317 9317 0
2.6341478465836397 0.013696966030422534 0.038666476840115274 2.1915145648676057e-06 0.013028976288195805 6943 6943 1043
1.0765632702489865 0.018286858722769434 0.019986315700152694 2.9258973956431095e-06 0.0173950236976093 3242 3242 0
2.040264870911832 0.013353909403882152 0.029342091049890957 2.1366255046211447e-06 0.012702650250533494 8804 8804 133
1.9025697707715175 0.011713174198090178 0.024624541648896242 1.8741078716944286e-06 0.011141932348189958 9460 9460 78
1.4646334135434937 0.00012118809446868412 0.002117408279427122 1.939009511498946e-08 0.00011527785100270193 10007 0 0
