#acc_paschen_factor density_factor volt density pressure N_not_eqm N_less_eqm N_eqm
1.8394130025007187 0.00240807587752613 0.007134804352672236 3.852921404041808e-07 0.0022906360020735466 7260 4777 1586
1.6308622846025078 0.004671573148241811 0.010297397048562536 7.474517037186898e-07 0.004443744376807595 5641 5641 3531
1.3415785616043512 0.002099425603174056 0.004724304590634482 3.35908096507849e-07 0.001997038347166152 9101 3631 840
1.9494518175817106 0.002497760215461227 0.007761127078332162 3.9964163447379634e-07 0.0023759465087787217 6408 4578 1889
1.6553362010579356 0.0035376394850479102 0.008487932045198597 5.660223176076657e-07 0.0033651117236108505 5111 5110 3687
1.8173049430362043 0.004193508516774675 0.010577627235545227 6.70961362683948e-07 0.0039889945633251244 3981 3981 4374
1.951910512807251 0.00470739596589021 0.012396037264193305 7.531833545424337e-07 0.004477820145169777 3501 3501 4733
1.8758989463921782 0.0031314541532688487 0.008793730749578397 5.010326645230158e-07 0.0029787357156242783 4167 4144 3888
1.8158868861392277 0.0024226013347993505 0.007073727044535717 3.876162135678961e-07 0.002304453064769595 7168 4859 1650
1.0866685675608858 0.0030180538918562864 0.004958737981582841 4.828886226970058e-07 0.002870865891479442 8768 8746 1318
1.8747805616883606 0.0028134784317340534 0.008130192898659903 4.501565490774486e-07 0.002676267407905843 5268 4945 2862
1.1170954751053326 0.003055638652833592 0.005143773767467323 4.889021844533748e-07 0.0029066176746468365 8740 8727 1336
1.9718884368356315 0.004358837956489772 0.011815954760591722 6.974140730383636e-07 0.004146261022554436 3263 3263 4888
1.9233897183051907 0.0033863595072033863 0.00954933195139654 5.418175211525418e-07 0.003221209545578341 3574 3569 4551
1.8916991317013654 0.004341613901494321 0.01130170271875151 6.946582242390914e-07 0.004129876970522484 3725 3725 4593
1.9523666011852998 0.002467007730075058 0.007704362377465267 3.947212368120093e-07 0.0023466937967540637 6612 4525 1824
1.932228342057174 0.003257567308662588 0.009323575963114894 5.212107693860141e-07 0.0030986984363906883 3711 3702 4294
1.0640595302955078 0.0016274940405775241 0.0031461163089787827 2.6039904649240387e-07 0.001548122497841254 10113 637 161
1.8600766155363448 0.003301452907230229 0.009064062139518948 5.282324651568367e-07 0.0031404437704932254 3878 3867 4220
1.3106025744114482 0.0035948096076779444 0.0068004855973920805 5.751695372284712e-07 0.003419493706488337 7847 7847 1797
1.9832157139916964 0.0021522435441570682 0.007106294915999274 3.4435896706513096e-07 0.0020472804007078274 8457 2677 796
1.975440959449924 0.0041235078015978985 0.011353780325511832 6.597612482556638e-07 0.003922407725322517 3280 3280 4914
1.7716275368470993 0.0034119143604628846 0.00884471984800303 5.459062976740616e-07 0.0032455181097104857 4248 4246 4019
1.8016677619381136 0.004752065685910471 0.011524084900962924 7.603305097456755e-07 0.004520311359768078 4401 4401 4127
1.9462497625861823 0.003482206039226177 0.009863812767036712 5.571529662761883e-07 0.0033123817212453504 3374 3373 4668
1.952330890985077 0.0034594865702959176 0.009846928193749879 5.535178512473469e-07 0.0032907702620860544 3380 3380 4691
1.0494727167451383 0.0026319027386671823 0.004337560530408747 4.211044381867492e-07 0.0025035470117081454 8819 8434 1649
1.92782118519786 0.0028526040991845216 0.008444179142592698 4.564166558695235e-07 0.0027134849488079475 4956 4687 3114
1.9764906200366892 0.003473293384782785 0.009998137579466892 5.557269415652457e-07 0.003303903729612028 3138 3138 4752
1.8822907808668572 0.0021522675745311286 0.006744711627945562 3.443628119249806e-07 0.002047303259140354 8430 2779 878
1.7967819171270174 0.0030172993684427487 0.008197668098199922 4.827678989508399e-07 0.002870148165550793 4776 4705 3327
1.9992969848433344 0.004671573148241811 0.012623723698376875 7.474517037186898e-07 0.004443744376807595 3363 3363 4825
1.7805213891391027 0.0030270561551914823 0.008142608367972605 4.843289848306372e-07 0.002879429121852785 4877 4817 3272
1.9786908091779638 0.0028754902356301583 0.00871731616217613 4.6007843770082534e-07 0.0027352549472452886 4641 4394 3343
1.3682617280497749 0.0022716504422866735 0.005092547035630101 3.634640707658678e-07 0.0021608639228485804 8590 5332 1242
1.2745776006067544 0.0046139073513419265 0.00797248852523072 7.382251762147083e-07 0.004388890893285789 8486 8486 1492
1.9880215467385172 0.00470739596589021 0.012625368332048836 7.531833545424337e-07 0.004477820145169777 3377 3377 4830
1.88792777868092 0.003905115868143765 0.010418065198968146 6.248185389030025e-07 0.003714666586431822 3622 3622 4705
1.952775372739601 0.0032095969761881038 0.009320759217484684 5.135355161900967e-07 0.0030530675774867013 3758 3744 4286
1.2722665628511585 0.0028526040991845216 0.005572740281274185 4.564166558695235e-07 0.0027134849488079475 8123 8017 1637
1.9699210830859686 0.004272933574270459 0.01162869152369704 6.836693718832734e-07 0.0040645461262407865 3277 3277 4873
1.9876525875989228 0.0034891692002777513 0.01008852138676592 5.582670720444402e-07 0.003319005294672513 3059 3059 4815
1.9900253045305325 0.004788233364189447 0.012802291774211492 7.661173382703116e-07 0.004554715170192169 3474 3474 4797
1.9720165131809568 0.004963417343734919 0.013037516437478724 7.941467749975871e-07 0.004721355571467905 3588 3588 4739
1.9876525875989228 0.003801288647671352 0.010750288840498383 6.082061836274164e-07 0.0036159029339120075 3008 3008 4965
1.592173389901098 0.005799623177554545 0.011857896629882923 9.279397084087273e-07 0.00551678033609739 6704 6704 2927
1.7543549942924264 0.0026997192938975 0.007384733712273052 4.319550870236e-07 0.0025680562094443737 6146 5644 2253
1.9741040565765386 0.004712797290810826 0.012547880009174789 7.540475665297323e-07 0.004482958051926589 3451 3451 4743
1.8750344430387194 0.005468106362788842 0.013347538921098266 8.748970180462148e-07 0.005201431323102336 4302 4302 4256
